id;name;slug;permalink;date_created;date_created_gmt;date_modified;date_modified_gmt;type;status;featured;catalog_visibility;description;short_description;sku;price;regular_price;sale_price;date_on_sale_from;date_on_sale_from_gmt;date_on_sale_to;date_on_sale_to_gmt;on_sale;purchasable;total_sales;virtual;downloadable;downloads;download_limit;download_expiry;external_url;button_text;tax_status;tax_class;manage_stock;stock_quantity;backorders;backorders_allowed;backordered;low_stock_amount;sold_individually;weight;dimensions;shipping_required;shipping_taxable;shipping_class;shipping_class_id;reviews_allowed;average_rating;rating_count;upsell_ids;cross_sell_ids;parent_id;purchase_note;categories;tags;images;attributes;default_attributes;variations;grouped_products;menu_order;price_html;related_ids;meta_data;stock_status;has_options;_links
514;Ticket VOXplus met afterparty - 12 mei - vrijetijdspas;ticket-voxplus-12-mei-vtp;https://voxmusica.be/product/ticket-voxplus-12-mei-vtp/;2023-04-02T15:37:11;2023-04-02T15:37:11;2023-05-12T08:42:54;2023-05-12T08:42:54;event_ticket_manager;publish;False;visible;"<p>De 70 zangers van ons volwassenenkoor VOXplus trakteren je op nummers uit het repertoire van de voorbije 10 jaar, maar verblijden jullie muzikale harten graag ook met enkele recentere nummers. Het belooft een fantastisch optreden te worden onder begeleiding van dirigent Koen Neirynck en de band: Hendrik Deneir (keys), Niels Kimpe (gitaar), Joachim Depaepe (bas), Ruben Van Hove (drums). Na het optreden kan je nog nagenieten, napraten, nadansen terwijl dj Jeffrey Vancoillie het muzikale verder voor zijn rekening neemt.</p>
<p>Deuren en bar open om 19.30 uur.</p>
<p>Concert om 20.30 uur.</p>
";;;9;9;;;;;;False;False;2;True;False;[];-1;-1;;;taxable;;True;0.0;no;False;False;;False;;{'length': '', 'width': '', 'height': ''};False;False;;0;False;0.00;0;[];[];0;;[{'id': 27, 'name': 'ticket VOXplus', 'slug': 'ticket-voxplus'}];[];[{'id': 450, 'date_created': '2023-03-16T18:25:02', 'date_created_gmt': '2023-03-16T18:25:02', 'date_modified': '2023-03-16T18:25:02', 'date_modified_gmt': '2023-03-16T18:25:02', 'src': 'https://voxmusica.be/wp-content/uploads/2023/03/ticket.jpeg', 'name': 'ticket', 'alt': ''}];[];[];[];[];0;"<span class=""woocommerce-Price-amount amount""><bdi><span class=""woocommerce-Price-currencySymbol"">&euro;</span>&nbsp;9,00</bdi></span>";[513];[{'id': 8541, 'key': 'wps_etmfw_product_array', 'value': {'etmfw_event_price': '9', 'event_start_date_time': '2023-05-12 8:30 pm', 'event_end_date_time': '2023-05-12 11:30 pm', 'etmfw_event_venue': 'O.C.A.R. Rumbeke', 'etmfw_event_venue_lat': '', 'etmfw_event_venue_lng': '', 'etmfw_event_trash_event': 'no', 'wps_etmfw_field_user_type_price_data': [], 'wps_etmfw_field_days_price_data': [], 'wps_etmfw_field_stock_price_data': [], 'wps_etmfw_field_data': [{'label': 'naam tickethouder', 'type': 'text', 'required': 'on'}], 'etmfw_display_map': 'no'}}, {'id': 8542, 'key': '_et_pb_post_hide_nav', 'value': 'default'}, {'id': 8543, 'key': '_et_pb_page_layout', 'value': 'et_right_sidebar'}, {'id': 8544, 'key': '_et_pb_side_nav', 'value': 'off'}, {'id': 8545, 'key': '_et_pb_use_builder', 'value': ''}, {'id': 8546, 'key': '_et_pb_first_image', 'value': ''}, {'id': 8547, 'key': '_et_pb_truncate_post', 'value': ''}, {'id': 8548, 'key': '_et_pb_truncate_post_date', 'value': ''}, {'id': 8549, 'key': '_et_pb_old_content', 'value': ''}, {'id': 16327, 'key': '_et_dynamic_cached_shortcodes', 'value': []}, {'id': 16328, 'key': '_et_dynamic_cached_attributes', 'value': []}];outofstock;False;{'self': [{'href': 'https://voxmusica.be/wp-json/wc/v3/products/514'}], 'collection': [{'href': 'https://voxmusica.be/wp-json/wc/v3/products'}]}
513;Ticket VOXplus met afterparty - 12 mei - standaard;ticket-voxplus-12-mei;https://voxmusica.be/product/ticket-voxplus-12-mei/;2023-04-02T15:32:56;2023-04-02T15:32:56;2023-05-12T08:48:59;2023-05-12T08:48:59;event_ticket_manager;publish;False;visible;"<p>De 70 zangers van ons volwassenenkoor VOXplus trakteren je op nummers uit het repertoire van de voorbije 10 jaar, maar verblijden jullie muzikale harten graag ook met enkele recentere nummers. Het belooft een fantastisch optreden te worden onder begeleiding van dirigent Koen Neirynck en de band: Hendrik Deneir (keys), Niels Kimpe (gitaar), Joachim Depaepe (bas), Ruben Van Hove (drums). Na het optreden kan je nog nagenieten, napraten, nadansen terwijl dj Jeffrey Vancoillie het muzikale verder voor zijn rekening neemt.</p>
<p>Deuren en bar open om 19.30 uur.</p>
<p>Concert om 20.30 uur.</p>
";;;18;18;;;;;;False;False;322;True;False;[];-1;-1;;;taxable;;True;0.0;no;False;False;;False;;{'length': '', 'width': '', 'height': ''};False;False;;0;False;0.00;0;[];[];0;;[{'id': 27, 'name': 'ticket VOXplus', 'slug': 'ticket-voxplus'}];[];[{'id': 450, 'date_created': '2023-03-16T18:25:02', 'date_created_gmt': '2023-03-16T18:25:02', 'date_modified': '2023-03-16T18:25:02', 'date_modified_gmt': '2023-03-16T18:25:02', 'src': 'https://voxmusica.be/wp-content/uploads/2023/03/ticket.jpeg', 'name': 'ticket', 'alt': ''}];[];[];[];[];0;"<span class=""woocommerce-Price-amount amount""><bdi><span class=""woocommerce-Price-currencySymbol"">&euro;</span>&nbsp;18,00</bdi></span>";[514];[{'id': 8510, 'key': 'wps_etmfw_product_array', 'value': {'etmfw_event_price': '18', 'event_start_date_time': '2023-05-12 8:30 pm', 'event_end_date_time': '2023-05-12 11:30 pm', 'etmfw_event_venue': 'O.C.A.R. Rumbeke', 'etmfw_event_venue_lat': '', 'etmfw_event_venue_lng': '', 'etmfw_event_trash_event': 'no', 'wps_etmfw_field_user_type_price_data': [], 'wps_etmfw_field_days_price_data': [], 'wps_etmfw_field_stock_price_data': [], 'wps_etmfw_field_data': [{'label': 'naam tickethouder', 'type': 'text', 'required': 'on'}], 'etmfw_display_map': 'no'}}, {'id': 8511, 'key': '_et_pb_post_hide_nav', 'value': 'default'}, {'id': 8512, 'key': '_et_pb_page_layout', 'value': 'et_right_sidebar'}, {'id': 8513, 'key': '_et_pb_side_nav', 'value': 'off'}, {'id': 8514, 'key': '_et_pb_use_builder', 'value': ''}, {'id': 8515, 'key': '_et_pb_first_image', 'value': ''}, {'id': 8516, 'key': '_et_pb_truncate_post', 'value': ''}, {'id': 8517, 'key': '_et_pb_truncate_post_date', 'value': ''}, {'id': 8518, 'key': '_et_pb_old_content', 'value': ''}, {'id': 16279, 'key': '_et_dynamic_cached_shortcodes', 'value': []}, {'id': 16280, 'key': '_et_dynamic_cached_attributes', 'value': []}];outofstock;False;{'self': [{'href': 'https://voxmusica.be/wp-json/wc/v3/products/513'}], 'collection': [{'href': 'https://voxmusica.be/wp-json/wc/v3/products'}]}
458;Ticket Mini Musica - standaard - 23 april;ticket-mini-musica-standaard-23-april;https://voxmusica.be/product/ticket-mini-musica-standaard-23-april/;2023-03-16T18:53:16;2023-03-16T18:53:16;2023-05-15T06:53:30;2023-05-15T06:53:30;event_ticket_manager;publish;False;visible;"<p>Met dit ticket kan je het namiddagconcert van Mini Musica (14u) bijwonen. Voor kinderen onder de 5 jaar kan je een apart ticket bestellen (gratis).</p>
<p>Zowel voor als na het concert zullen drankkaarten te verkrijgen zijn. Hiermee is het ook mogelijk om in de namiddag een stukje taart of cake te kopen.</p>
";;;5;5;;;;;;False;False;84;True;False;[];-1;-1;;;taxable;;True;0.0;no;False;False;;False;;{'length': '', 'width': '', 'height': ''};False;False;;0;False;0.00;0;[];[];0;;[{'id': 25, 'name': 'ticket mini', 'slug': 'ticket-mini'}];[];[{'id': 450, 'date_created': '2023-03-16T18:25:02', 'date_created_gmt': '2023-03-16T18:25:02', 'date_modified': '2023-03-16T18:25:02', 'date_modified_gmt': '2023-03-16T18:25:02', 'src': 'https://voxmusica.be/wp-content/uploads/2023/03/ticket.jpeg', 'name': 'ticket', 'alt': ''}];[];[];[];[];0;"<span class=""woocommerce-Price-amount amount""><bdi><span class=""woocommerce-Price-currencySymbol"">&euro;</span>&nbsp;5,00</bdi></span>";[457];[{'id': 6696, 'key': 'wps_etmfw_product_array', 'value': {'etmfw_event_price': '5', 'event_start_date_time': '2023-04-23 2:00 pm', 'event_end_date_time': '2023-04-23 4:00 pm', 'etmfw_event_venue': 'Don Bosco', 'etmfw_event_venue_lat': '', 'etmfw_event_venue_lng': '', 'etmfw_event_trash_event': 'no', 'wps_etmfw_field_user_type_price_data': [], 'wps_etmfw_field_days_price_data': [], 'wps_etmfw_field_stock_price_data': [], 'wps_etmfw_field_data': [{'label': 'naam tickethouder', 'type': 'text', 'required': 'on'}], 'etmfw_display_map': 'no'}}, {'id': 6697, 'key': '_et_pb_post_hide_nav', 'value': 'default'}, {'id': 6698, 'key': '_et_pb_page_layout', 'value': 'et_right_sidebar'}, {'id': 6699, 'key': '_et_pb_side_nav', 'value': 'off'}, {'id': 6700, 'key': '_et_pb_use_builder', 'value': ''}, {'id': 6701, 'key': '_et_pb_first_image', 'value': ''}, {'id': 6702, 'key': '_et_pb_truncate_post', 'value': ''}, {'id': 6703, 'key': '_et_pb_truncate_post_date', 'value': ''}, {'id': 6704, 'key': '_et_pb_old_content', 'value': ''}, {'id': 16281, 'key': '_et_dynamic_cached_shortcodes', 'value': []}, {'id': 16282, 'key': '_et_dynamic_cached_attributes', 'value': []}];outofstock;False;{'self': [{'href': 'https://voxmusica.be/wp-json/wc/v3/products/458'}], 'collection': [{'href': 'https://voxmusica.be/wp-json/wc/v3/products'}]}
457;Ticket Mini Musica - kind 0-5 jaar - 23 april;ticket-mini-musica-kind-0-5-jaar-23-april;https://voxmusica.be/product/ticket-mini-musica-kind-0-5-jaar-23-april/;2023-03-16T18:51:44;2023-03-16T18:51:44;2023-03-26T14:30:32;2023-03-26T14:30:32;event_ticket_manager;publish;False;visible;"<p>Met dit ticket kan je het namiddagconcert van Mini Musica (14u) bijwonen. Voor personen ouder dan 5 jaar kan je een standaardticket bestellen (5 euro).</p>
<p>Zowel voor als na het concert zullen drankkaarten te verkrijgen zijn. Hiermee is het ook mogelijk om in de namiddag een stukje taart of cake te kopen.</p>
";;;0;0;;;;;;False;False;8;True;False;[];-1;-1;;;taxable;;False;;no;False;False;;False;;{'length': '', 'width': '', 'height': ''};False;False;;0;False;0.00;0;[];[];0;;[{'id': 25, 'name': 'ticket mini', 'slug': 'ticket-mini'}];[];[{'id': 450, 'date_created': '2023-03-16T18:25:02', 'date_created_gmt': '2023-03-16T18:25:02', 'date_modified': '2023-03-16T18:25:02', 'date_modified_gmt': '2023-03-16T18:25:02', 'src': 'https://voxmusica.be/wp-content/uploads/2023/03/ticket.jpeg', 'name': 'ticket', 'alt': ''}];[];[];[];[];0;"<span class=""woocommerce-Price-amount amount""><bdi><span class=""woocommerce-Price-currencySymbol"">&euro;</span>&nbsp;0,00</bdi></span>";[458];[{'id': 6667, 'key': 'wps_etmfw_product_array', 'value': {'etmfw_event_price': '', 'event_start_date_time': '2023-04-23 2:00 pm', 'event_end_date_time': '2023-04-23 4:00 pm', 'etmfw_event_venue': 'Don Bosco', 'etmfw_event_venue_lat': '', 'etmfw_event_venue_lng': '', 'etmfw_event_trash_event': 'no', 'wps_etmfw_field_user_type_price_data': [], 'wps_etmfw_field_days_price_data': [], 'wps_etmfw_field_stock_price_data': [], 'wps_etmfw_field_data': [{'label': 'naam tickethouder', 'type': 'text', 'required': 'on'}], 'etmfw_display_map': 'no'}}, {'id': 6668, 'key': '_et_pb_post_hide_nav', 'value': 'default'}, {'id': 6669, 'key': '_et_pb_page_layout', 'value': 'et_right_sidebar'}, {'id': 6670, 'key': '_et_pb_side_nav', 'value': 'off'}, {'id': 6671, 'key': '_et_pb_use_builder', 'value': ''}, {'id': 6672, 'key': '_et_pb_first_image', 'value': ''}, {'id': 6673, 'key': '_et_pb_truncate_post', 'value': ''}, {'id': 6674, 'key': '_et_pb_truncate_post_date', 'value': ''}, {'id': 6675, 'key': '_et_pb_old_content', 'value': ''}, {'id': 16283, 'key': '_et_dynamic_cached_shortcodes', 'value': []}, {'id': 16284, 'key': '_et_dynamic_cached_attributes', 'value': []}];instock;False;{'self': [{'href': 'https://voxmusica.be/wp-json/wc/v3/products/457'}], 'collection': [{'href': 'https://voxmusica.be/wp-json/wc/v3/products'}]}
446;Combiticket kind 0-5 jaar - 23 april - Vox Musica en Mini Musica;ticket-kind0-5-jaar-23-april-vox-musica-en-mini-musica-kopie;https://voxmusica.be/product/ticket-kind0-5-jaar-23-april-vox-musica-en-mini-musica-kopie/;2023-03-15T08:18:18;2023-03-15T08:18:18;2023-03-16T18:58:39;2023-03-16T18:58:39;event_ticket_manager;publish;False;visible;"<p>Met dit ticket kan je het concert van Vox Musica (11u) bijwonen, krijg je een welkomsdrankje en kan je, indien gewenst, ook blijven voor het namiddagconcert van Mini Musica (14u). Verschillende prijs voor kinderen, studenten en volwassenen.</p>
<p>Zowel voor als na de concerten zullen drankkaarten te verkrijgen zijn. Hiermee is het ook mogelijk om over de middag frietjes te eten en in de namiddag een stukje taart of cake te kopen.</p>
";;;0;0;;;;;;False;False;3;True;False;[];-1;-1;;;taxable;;False;;no;False;False;;False;;{'length': '', 'width': '', 'height': ''};False;False;;0;False;0.00;0;[];[];0;;[{'id': 26, 'name': 'ticket combi', 'slug': 'ticket-combi'}];[];[{'id': 450, 'date_created': '2023-03-16T18:25:02', 'date_created_gmt': '2023-03-16T18:25:02', 'date_modified': '2023-03-16T18:25:02', 'date_modified_gmt': '2023-03-16T18:25:02', 'src': 'https://voxmusica.be/wp-content/uploads/2023/03/ticket.jpeg', 'name': 'ticket', 'alt': ''}];[];[];[];[];0;"<span class=""woocommerce-Price-amount amount""><bdi><span class=""woocommerce-Price-currencySymbol"">&euro;</span>&nbsp;0,00</bdi></span>";[444, 442, 441, 445];[{'id': 6488, 'key': 'wps_etmfw_product_array', 'value': {'etmfw_event_price': '', 'event_start_date_time': '2023-04-23 11:00 am', 'event_end_date_time': '2023-04-23 4:00 pm', 'etmfw_event_venue': 'Don Bosco', 'etmfw_event_venue_lat': '', 'etmfw_event_venue_lng': '', 'etmfw_event_trash_event': 'no', 'wps_etmfw_field_user_type_price_data': [], 'wps_etmfw_field_days_price_data': [], 'wps_etmfw_field_stock_price_data': [], 'wps_etmfw_field_data': [{'label': 'naam tickethouder', 'type': 'text', 'required': 'on'}], 'etmfw_display_map': 'no'}}, {'id': 6489, 'key': '_et_pb_post_hide_nav', 'value': 'default'}, {'id': 6490, 'key': '_et_pb_page_layout', 'value': 'et_right_sidebar'}, {'id': 6491, 'key': '_et_pb_side_nav', 'value': 'off'}, {'id': 6492, 'key': '_et_pb_use_builder', 'value': ''}, {'id': 6493, 'key': '_et_pb_first_image', 'value': ''}, {'id': 6494, 'key': '_et_pb_truncate_post', 'value': ''}, {'id': 6495, 'key': '_et_pb_truncate_post_date', 'value': ''}, {'id': 6496, 'key': '_et_pb_old_content', 'value': ''}, {'id': 16302, 'key': '_et_dynamic_cached_shortcodes', 'value': []}, {'id': 16303, 'key': '_et_dynamic_cached_attributes', 'value': []}];instock;False;{'self': [{'href': 'https://voxmusica.be/wp-json/wc/v3/products/446'}], 'collection': [{'href': 'https://voxmusica.be/wp-json/wc/v3/products'}]}
445;Combiticket met vrijetijdspas - 23 april - Vox Musica en Mini Musica;ticket-vtp-23-april-vox-musica-en-mini-musica;https://voxmusica.be/product/ticket-vtp-23-april-vox-musica-en-mini-musica/;2023-03-15T08:17:22;2023-03-15T08:17:22;2023-04-20T08:26:19;2023-04-20T08:26:19;event_ticket_manager;publish;False;visible;"<p>Met dit ticket kan je het concert van Vox Musica (11u) bijwonen, krijg je een welkomsdrankje en kan je, indien gewenst, ook blijven voor het namiddagconcert van Mini Musica (14u). Verschillende prijs voor kinderen, studenten en volwassenen.</p>
<p>Zowel voor als na de concerten zullen drankkaarten te verkrijgen zijn. Hiermee is het ook mogelijk om over de middag frietjes te eten en in de namiddag een stukje taart of cake te kopen.</p>
";;;5;5;;;;;;False;False;0;True;False;[];-1;-1;;;taxable;;True;4.0;no;False;False;;False;;{'length': '', 'width': '', 'height': ''};False;False;;0;False;0.00;0;[];[];0;;[{'id': 26, 'name': 'ticket combi', 'slug': 'ticket-combi'}];[];[{'id': 450, 'date_created': '2023-03-16T18:25:02', 'date_created_gmt': '2023-03-16T18:25:02', 'date_modified': '2023-03-16T18:25:02', 'date_modified_gmt': '2023-03-16T18:25:02', 'src': 'https://voxmusica.be/wp-content/uploads/2023/03/ticket.jpeg', 'name': 'ticket', 'alt': ''}];[];[];[];[];0;"<span class=""woocommerce-Price-amount amount""><bdi><span class=""woocommerce-Price-currencySymbol"">&euro;</span>&nbsp;5,00</bdi></span>";[441, 442, 444, 446];[{'id': 6459, 'key': 'wps_etmfw_product_array', 'value': {'etmfw_event_price': '5', 'event_start_date_time': '2023-04-23 11:00 am', 'event_end_date_time': '2023-04-23 4:00 pm', 'etmfw_event_venue': 'Don Bosco', 'etmfw_event_venue_lat': '', 'etmfw_event_venue_lng': '', 'etmfw_event_trash_event': 'no', 'wps_etmfw_field_user_type_price_data': [], 'wps_etmfw_field_days_price_data': [], 'wps_etmfw_field_stock_price_data': [], 'wps_etmfw_field_data': [{'label': 'naam tickethouder', 'type': 'text', 'required': 'on'}], 'etmfw_display_map': 'no'}}, {'id': 6460, 'key': '_et_pb_post_hide_nav', 'value': 'default'}, {'id': 6461, 'key': '_et_pb_page_layout', 'value': 'et_right_sidebar'}, {'id': 6462, 'key': '_et_pb_side_nav', 'value': 'off'}, {'id': 6463, 'key': '_et_pb_use_builder', 'value': ''}, {'id': 6464, 'key': '_et_pb_first_image', 'value': ''}, {'id': 6465, 'key': '_et_pb_truncate_post', 'value': ''}, {'id': 6466, 'key': '_et_pb_truncate_post_date', 'value': ''}, {'id': 6467, 'key': '_et_pb_old_content', 'value': ''}, {'id': 16304, 'key': '_et_dynamic_cached_shortcodes', 'value': []}, {'id': 16305, 'key': '_et_dynamic_cached_attributes', 'value': []}];instock;False;{'self': [{'href': 'https://voxmusica.be/wp-json/wc/v3/products/445'}], 'collection': [{'href': 'https://voxmusica.be/wp-json/wc/v3/products'}]}
444;Combiticket kind 5-12 jaar - 23 april - Vox Musica en Mini Musica;ticket-kind5-12-23-april-vox-musica-en-mini-musica-kopie;https://voxmusica.be/product/ticket-kind5-12-23-april-vox-musica-en-mini-musica-kopie/;2023-03-15T08:16:21;2023-03-15T08:16:21;2023-04-20T08:30:19;2023-04-20T08:30:19;event_ticket_manager;publish;False;visible;"<p>Met dit ticket kan je het concert van Vox Musica (11u) bijwonen, krijg je een welkomsdrankje en kan je, indien gewenst, ook blijven voor het namiddagconcert van Mini Musica (14u). Verschillende prijs voor kinderen, studenten en volwassenen.</p>
<p>Zowel voor als na de concerten zullen drankkaarten te verkrijgen zijn. Hiermee is het ook mogelijk om over de middag frietjes te eten en in de namiddag een stukje taart of cake te kopen.</p>
";;;5;5;;;;;;False;False;0;True;False;[];-1;-1;;;taxable;;True;6.0;no;False;False;;False;;{'length': '', 'width': '', 'height': ''};False;False;;0;False;0.00;0;[];[];0;;[{'id': 26, 'name': 'ticket combi', 'slug': 'ticket-combi'}];[];[{'id': 450, 'date_created': '2023-03-16T18:25:02', 'date_created_gmt': '2023-03-16T18:25:02', 'date_modified': '2023-03-16T18:25:02', 'date_modified_gmt': '2023-03-16T18:25:02', 'src': 'https://voxmusica.be/wp-content/uploads/2023/03/ticket.jpeg', 'name': 'ticket', 'alt': ''}];[];[];[];[];0;"<span class=""woocommerce-Price-amount amount""><bdi><span class=""woocommerce-Price-currencySymbol"">&euro;</span>&nbsp;5,00</bdi></span>";[441, 446, 442, 445];[{'id': 6431, 'key': 'wps_etmfw_product_array', 'value': {'etmfw_event_price': '5', 'event_start_date_time': '2023-04-23 11:00 am', 'event_end_date_time': '2023-04-23 4:00 pm', 'etmfw_event_venue': 'Don Bosco', 'etmfw_event_venue_lat': '', 'etmfw_event_venue_lng': '', 'etmfw_event_trash_event': 'no', 'wps_etmfw_field_user_type_price_data': [], 'wps_etmfw_field_days_price_data': [], 'wps_etmfw_field_stock_price_data': [], 'wps_etmfw_field_data': [{'label': 'naam tickethouder', 'type': 'text', 'required': 'on'}], 'etmfw_display_map': 'no'}}, {'id': 6432, 'key': '_et_pb_post_hide_nav', 'value': 'default'}, {'id': 6433, 'key': '_et_pb_page_layout', 'value': 'et_right_sidebar'}, {'id': 6434, 'key': '_et_pb_side_nav', 'value': 'off'}, {'id': 6435, 'key': '_et_pb_use_builder', 'value': ''}, {'id': 6436, 'key': '_et_pb_first_image', 'value': ''}, {'id': 6437, 'key': '_et_pb_truncate_post', 'value': ''}, {'id': 6438, 'key': '_et_pb_truncate_post_date', 'value': ''}, {'id': 6439, 'key': '_et_pb_old_content', 'value': ''}, {'id': 16306, 'key': '_et_dynamic_cached_shortcodes', 'value': []}, {'id': 16307, 'key': '_et_dynamic_cached_attributes', 'value': []}];instock;False;{'self': [{'href': 'https://voxmusica.be/wp-json/wc/v3/products/444'}], 'collection': [{'href': 'https://voxmusica.be/wp-json/wc/v3/products'}]}
